======================================================================
TOP FEATURES BY CLUSTER RELEVANCE
Dataset: Calcite_All, K=2
Samples: 19091, Features: 167
======================================================================

Rank   Feature                                               Relevance
106    PMD_li                                                 0.002798
107    MOSER_revisions                                        0.002704
108    PMD_uom                                                0.002557
109    ISSUE_major_bug                                        0.002538
110    PMD_adlibdc                                            0.002419
111    ISSUE_blocker_bug                                      0.002336
112    PMD_sdfnl                                              0.002332
113    PMD_ulbr                                               0.002291
114    PMD_gls                                                0.002204
115    PMD_fdsbasoc                                           0.002159
116    HASSAN_whcm                                            0.002151
117    MOSER_authors                                          0.002079
118    HASSAN_hcm                                             0.002040
119    ISSUE_trivial_improvement                              0.001669
120    MOSER_max_changeset                                    0.001567
121    MOSER_avg_lines_deleted                                0.001019
122    MOSER_bugfix                                           0.001006
123    PMD_ffcbs                                              0.000896
124    HASSAN_ldhcm                                           0.000770
125    MOSER_age                                              0.000745
126    PMD_vnc                                                0.000679
127    PMD_eafc                                               0.000659
128    HASSAN_lgdhcm                                          0.000545
129    PMD_dlnliss                                            0.000460
130    HASSAN_edhcm                                           0.000291
131    MOSER_weighted_age                                     0.000101
132    PMD_atnpe                                              0.000068
133    ISSUE_critical_task                                    0.000000
134    ISSUE_major_test                                       0.000000
135    ISSUE_minor_test                                       0.000000
136    ISSUE_trivial_bug                                      0.000000
137    ISSUE_critical_improvement                             0.000000
138    ISSUE_critical_bug                                     0.000000
139    ISSUE_blocker_task                                     0.000000
140    PMD_flsbwl                                             0.000000
141    PMD_ews                                                0.000000
142    PMD_isb                                                0.000000
143    PMD_gdl                                                0.000000
144    PMD_crs                                                0.000000
145    PMD_aicicc                                             0.000000
146    PMD_auhcip                                             0.000000
147    PMD_abcwam                                             0.000000
148    PMD_acnpe                                              0.000000
149    PMD_ccewta                                             0.000000
150    PMD_dncse                                              0.000000
151    PMD_esnil                                              0.000000
152    PMD_linsf                                              0.000000
153    PMD_ismub                                              0.000000
154    PMD_sbe                                                0.000000
155    PMD_rule_type_j2ee rules                               0.000000
156    PMD_msminic                                            0.000000
157    PMD_obeah                                              0.000000
158    PMD_pl                                                 0.000000
159    PMD_reartn                                             0.000000
160    PMD_ntss                                               0.000000
161    PMD_otac                                               0.000000
162    PMD_rule_type_brace rules                              0.000000
163    PMD_ncliss                                             0.000000
164    PMD_sts                                                0.000000
165    PMD_soe                                                0.000000
166    PMD_sc                                                 0.000000
167    PMD_uwoc                                               0.000000

======================================================================
